,Actual,Predicted
348,-0.40411436557769775,-0.3983633518218994
349,-0.4138929545879364,-0.39680415391921997
350,-0.40492644906044006,-0.3914440870285034
351,-0.41227999329566956,-0.4052366018295288
352,-0.42294731736183167,-0.3872964382171631
353,-0.4296936094760895,-0.39084845781326294
354,-0.41575539112091064,-0.400379478931427
355,-0.3922843933105469,-0.40397733449935913
356,-0.4207363426685333,-0.39633166790008545
357,-0.4426710605621338,-0.40297603607177734
358,-0.40485116839408875,-0.3965611457824707
359,-0.4142526686191559,-0.39610278606414795
360,-0.4185243844985962,-0.39578044414520264
361,-0.41378381848335266,-0.4009684920310974
362,-0.400922954082489,-0.39800626039505005
363,-0.42342567443847656,-0.40279555320739746
364,-0.3887428343296051,-0.4020169973373413
365,-0.421010285615921,-0.39707890152931213
366,-0.4235420823097229,-0.39969539642333984
367,-0.40411436557769775,-0.3990742564201355
368,-0.4138929545879364,-0.3979683518409729
369,-0.40492644906044006,-0.3955685496330261
370,-0.41227999329566956,-0.40218350291252136
371,-0.42294731736183167,-0.3930348753929138
372,-0.4296936094760895,-0.39579761028289795
373,-0.41575539112091064,-0.3994895815849304
374,-0.3922843933105469,-0.402055025100708
375,-0.4207363426685333,-0.39781612157821655
376,-0.4426710605621338,-0.4001759886741638
377,-0.40485116839408875,-0.39854758977890015
378,-0.4142526686191559,-0.3983774781227112
379,-0.4039876461029053,-0.4053703844547272
380,-0.41378381848335266,-0.3979421854019165
381,-0.400922954082489,-0.3928534984588623
382,-0.42342567443847656,-0.40006810426712036
383,-0.3887428343296051,-0.40037935972213745
384,-0.421010285615921,-0.3898780941963196
385,-0.4235420823097229,-0.3950347900390625
386,-0.40411436557769775,-0.3947408199310303
387,-0.4138929545879364,-0.39238691329956055
388,-0.40492644906044006,-0.3881714344024658
389,-0.41227999329566956,-0.40025436878204346
390,-0.42294731736183167,-0.3835103511810303
391,-0.4296936094760895,-0.38734620809555054
392,-0.41575539112091064,-0.3950340747833252
393,-0.3922843933105469,-0.40040743350982666
394,-0.4207363426685333,-0.3914906978607178
395,-0.4426710605621338,-0.39569705724716187
396,-0.40485116839408875,-0.39351916313171387
397,-0.4142526686191559,-0.39210689067840576
398,-0.4039876461029053,-0.40665125846862793
399,-0.4134157598018646,-0.39524900913238525
400,-0.400922954082489,-0.3986384868621826
401,-0.42342567443847656,-0.4028816223144531
402,-0.3887428343296051,-0.40193769335746765
403,-0.421010285615921,-0.39680489897727966
404,-0.4235420823097229,-0.3996485471725464
405,-0.40411436557769775,-0.3988890051841736
406,-0.4138929545879364,-0.3983253240585327
407,-0.40492644906044006,-0.39584270119667053
408,-0.41227999329566956,-0.4024944305419922
409,-0.42294731736183167,-0.39297330379486084
410,-0.4296936094760895,-0.3956412374973297
411,-0.41575539112091064,-0.40005242824554443
412,-0.3922843933105469,-0.40190279483795166
413,-0.4207363426685333,-0.39834898710250854
414,-0.4426710605621338,-0.4008282423019409
415,-0.40485116839408875,-0.39820748567581177
416,-0.4142526686191559,-0.39814627170562744
417,-0.4039876461029053,-0.40574848651885986
418,-0.4134157598018646,-0.3995739221572876
419,-0.39710357785224915,-0.40279996395111084
420,-0.42342567443847656,-0.4020328223705292
421,-0.3887428343296051,-0.40065503120422363
422,-0.421010285615921,-0.39570799469947815
423,-0.4235420823097229,-0.39837560057640076
424,-0.40411436557769775,-0.39750728011131287
425,-0.4138929545879364,-0.3959183394908905
426,-0.40492644906044006,-0.3929990231990814
427,-0.41227999329566956,-0.40102988481521606
428,-0.42294731736183167,-0.39073416590690613
429,-0.4296936094760895,-0.3945521116256714
430,-0.41575539112091064,-0.39738306403160095
431,-0.3922843933105469,-0.40094825625419617
432,-0.4207363426685333,-0.39549145102500916
433,-0.4426710605621338,-0.39828306436538696
434,-0.40485116839408875,-0.3973983824253082
435,-0.4142526686191559,-0.3970266878604889
436,-0.4039876461029053,-0.4039747416973114
437,-0.4134157598018646,-0.39820536971092224
438,-0.39710357785224915,-0.4026147127151489
439,-0.40741732716560364,-0.3965974748134613
440,-0.3887428343296051,-0.4093942940235138
441,-0.421010285615921,-0.40055131912231445
442,-0.4235420823097229,-0.40603798627853394
443,-0.40411436557769775,-0.4051907956600189
444,-0.4138929545879364,-0.4040469527244568
445,-0.40492644906044006,-0.40015164017677307
446,-0.41227999329566956,-0.40906184911727905
447,-0.42294731736183167,-0.39771756529808044
448,-0.4296936094760895,-0.39672937989234924
449,-0.41575539112091064,-0.40758833289146423
450,-0.3922843933105469,-0.4085289239883423
451,-0.4207363426685333,-0.40407419204711914
452,-0.4426710605621338,-0.4101603627204895
453,-0.40485116839408875,-0.40228426456451416
454,-0.4142526686191559,-0.40229204297065735
455,-0.4039876461029053,-0.4164043962955475
456,-0.4134157598018646,-0.40365979075431824
457,-0.39710357785224915,-0.40831834077835083
458,-0.40741732716560364,-0.40292757749557495
459,-0.3457794487476349,-0.40045833587646484
460,-0.421010285615921,-0.411175936460495
461,-0.4235420823097229,-0.41746005415916443
462,-0.40411436557769775,-0.4166712760925293
463,-0.4138929545879364,-0.4137997031211853
464,-0.40492644906044006,-0.40828996896743774
465,-0.41227999329566956,-0.42370617389678955
466,-0.42294731736183167,-0.40378570556640625
467,-0.4296936094760895,-0.4089696407318115
468,-0.41575539112091064,-0.41671979427337646
469,-0.3922843933105469,-0.42329445481300354
470,-0.4207363426685333,-0.41250699758529663
471,-0.4426710605621338,-0.41839030385017395
472,-0.40485116839408875,-0.41560226678848267
473,-0.4142526686191559,-0.41335779428482056
474,-0.4039876461029053,-0.43085646629333496
475,-0.4134157598018646,-0.4179500341415405
476,-0.39710357785224915,-0.4254229664802551
477,-0.40741732716560364,-0.41464918851852417
478,-0.3457794487476349,-0.41115009784698486
479,-0.38828712701797485,-0.41801369190216064
480,-0.4235420823097229,-0.41418352723121643
481,-0.40411436557769775,-0.41387608647346497
482,-0.4138929545879364,-0.41071072220802307
483,-0.40492644906044006,-0.4062521755695343
484,-0.41227999329566956,-0.41796496510505676
485,-0.42294731736183167,-0.40383180975914
486,-0.4296936094760895,-0.4052183926105499
487,-0.41575539112091064,-0.41351136565208435
488,-0.3922843933105469,-0.41873517632484436
489,-0.4207363426685333,-0.40954431891441345
490,-0.4426710605621338,-0.415306955575943
491,-0.40485116839408875,-0.41204628348350525
492,-0.4142526686191559,-0.41024282574653625
493,-0.4039876461029053,-0.42482832074165344
494,-0.4134157598018646,-0.4128498136997223
495,-0.39710357785224915,-0.4199780523777008
496,-0.40741732716560364,-0.4113885164260864
497,-0.3457794487476349,-0.40940842032432556
498,-0.38828712701797485,-0.41384121775627136
499,-0.42631441354751587,-0.4190055727958679
500,-0.40411436557769775,-0.3923801779747009
501,-0.4138929545879364,-0.3924015462398529
502,-0.40492644906044006,-0.38875526189804077
503,-0.41227999329566956,-0.3995157480239868
504,-0.42294731736183167,-0.38465753197669983
505,-0.4296936094760895,-0.38901039958000183
506,-0.41575539112091064,-0.3939354419708252
507,-0.3922843933105469,-0.39710167050361633
508,-0.4207363426685333,-0.39117902517318726
509,-0.4426710605621338,-0.3946567177772522
510,-0.40485116839408875,-0.3921040892601013
511,-0.4142526686191559,-0.3902757167816162
512,-0.4039876461029053,-0.4040682911872864
513,-0.4134157598018646,-0.3960285782814026
514,-0.39710357785224915,-0.3973434865474701
515,-0.40741732716560364,-0.3924490213394165
516,-0.3457794487476349,-0.39157283306121826
517,-0.38828712701797485,-0.3964806795120239
518,-0.42631441354751587,-0.3938136696815491
519,-0.38245269656181335,-0.3962087035179138
520,-0.4138929545879364,-0.41269856691360474
521,-0.40492644906044006,-0.4087619185447693
522,-0.41227999329566956,-0.4196271300315857
523,-0.42294731736183167,-0.40627849102020264
524,-0.4296936094760895,-0.4084423780441284
525,-0.41575539112091064,-0.41500723361968994
526,-0.3922843933105469,-0.42046457529067993
527,-0.4207363426685333,-0.41158103942871094
528,-0.4426710605621338,-0.4163251519203186
529,-0.40485116839408875,-0.4144493341445923
530,-0.4142526686191559,-0.4125046730041504
531,-0.4039876461029053,-0.4255368709564209
532,-0.4134157598018646,-0.41518574953079224
533,-0.39710357785224915,-0.421810507774353
534,-0.40741732716560364,-0.4136103391647339
535,-0.3457794487476349,-0.4118938446044922
536,-0.38828712701797485,-0.41569197177886963
537,-0.42631441354751587,-0.42058348655700684
538,-0.38245269656181335,-0.4159175753593445
539,-0.381100594997406,-0.41165030002593994
540,-0.40492644906044006,-0.40196001529693604
541,-0.41227999329566956,-0.4072929620742798
542,-0.42294731736183167,-0.39973366260528564
543,-0.4296936094760895,-0.4027711749076843
544,-0.41575539112091064,-0.4057556688785553
545,-0.3922843933105469,-0.40580427646636963
546,-0.4207363426685333,-0.40472015738487244
547,-0.4426710605621338,-0.407283753156662
548,-0.40485116839408875,-0.40331149101257324
549,-0.4142526686191559,-0.4043179750442505
550,-0.4039876461029053,-0.40958845615386963
551,-0.4134157598018646,-0.40491318702697754
552,-0.39710357785224915,-0.4062761068344116
553,-0.40741732716560364,-0.4035828411579132
554,-0.3457794487476349,-0.3991202116012573
555,-0.38828712701797485,-0.4038429260253906
556,-0.42631441354751587,-0.40655970573425293
557,-0.38245269656181335,-0.4027751684188843
558,-0.381100594997406,-0.40158581733703613
559,-0.3733137249946594,-0.4085809588432312
560,-0.41227999329566956,-0.41140589118003845
561,-0.42294731736183167,-0.3985556662082672
562,-0.4296936094760895,-0.4005264639854431
563,-0.41575539112091064,-0.4081841707229614
564,-0.3922843933105469,-0.41022875905036926
565,-0.4207363426685333,-0.4050249457359314
566,-0.4426710605621338,-0.4114187955856323
567,-0.40485116839408875,-0.40469247102737427
568,-0.4142526686191559,-0.40446293354034424
569,-0.4039876461029053,-0.417459636926651
570,-0.4134157598018646,-0.40654417872428894
571,-0.39710357785224915,-0.4113462567329407
572,-0.40741732716560364,-0.40468886494636536
573,-0.3457794487476349,-0.3991166055202484
574,-0.38828712701797485,-0.40649768710136414
575,-0.42631441354751587,-0.4126541316509247
576,-0.38245269656181335,-0.4049969017505646
577,-0.381100594997406,-0.40124568343162537
578,-0.3733137249946594,-0.4156142473220825
579,-0.45583781599998474,-0.398211807012558
580,-0.42294731736183167,-0.3794712722301483
581,-0.4296936094760895,-0.38121721148490906
582,-0.41575539112091064,-0.38942649960517883
583,-0.3922843933105469,-0.3932300806045532
584,-0.4207363426685333,-0.3857767879962921
585,-0.4426710605621338,-0.3903368413448334
586,-0.40485116839408875,-0.3868405222892761
587,-0.4142526686191559,-0.384206622838974
588,-0.4039876461029053,-0.40091779828071594
589,-0.4134157598018646,-0.3900151550769806
590,-0.39710357785224915,-0.3934610188007355
591,-0.40741732716560364,-0.387082576751709
592,-0.3457794487476349,-0.38758501410484314
593,-0.38828712701797485,-0.3922586143016815
594,-0.42631441354751587,-0.3912191689014435
595,-0.38245269656181335,-0.3913862407207489
596,-0.381100594997406,-0.38523051142692566
597,-0.3733137249946594,-0.39984652400016785
598,-0.45583781599998474,-0.3795783519744873
599,-0.38426437973976135,-0.3829118311405182
600,-0.4296936094760895,-0.4100874662399292
601,-0.41575539112091064,-0.4201975464820862
602,-0.3922843933105469,-0.4231324791908264
603,-0.4207363426685333,-0.41639795899391174
604,-0.4426710605621338,-0.42353591322898865
605,-0.40485116839408875,-0.4166037142276764
606,-0.4142526686191559,-0.41665202379226685
607,-0.4039876461029053,-0.42960771918296814
608,-0.4134157598018646,-0.4164406657218933
609,-0.39710357785224915,-0.4243646264076233
610,-0.40741732716560364,-0.41619873046875
611,-0.3457794487476349,-0.41113391518592834
612,-0.38828712701797485,-0.41726943850517273
613,-0.42631441354751587,-0.42678165435791016
614,-0.38245269656181335,-0.4157712757587433
615,-0.381100594997406,-0.41330617666244507
616,-0.3733137249946594,-0.4291936159133911
617,-0.45583781599998474,-0.40566352009773254
618,-0.38426437973976135,-0.4104498028755188
619,-0.4032956659793854,-0.40789908170700073
620,-0.41575539112091064,-0.39928561449050903
621,-0.3922843933105469,-0.4007377028465271
622,-0.4207363426685333,-0.39724016189575195
623,-0.4426710605621338,-0.39993590116500854
624,-0.40485116839408875,-0.3967684507369995
625,-0.4142526686191559,-0.39618217945098877
626,-0.4039876461029053,-0.40609222650527954
627,-0.4134157598018646,-0.39906543493270874
628,-0.39710357785224915,-0.4007492661476135
629,-0.40741732716560364,-0.397163450717926
630,-0.3457794487476349,-0.39630794525146484
631,-0.38828712701797485,-0.4000304937362671
632,-0.42631441354751587,-0.3990862965583801
633,-0.38245269656181335,-0.39905405044555664
634,-0.381100594997406,-0.3958977460861206
635,-0.3733137249946594,-0.40509647130966187
636,-0.45583781599998474,-0.39220255613327026
637,-0.38426437973976135,-0.3943243622779846
