,Actual,Predicted
143,-0.4313560724258423,-0.3997054100036621
144,-0.4056955575942993,-0.39903634786605835
145,-0.3710782825946808,-0.3993180990219116
146,-0.3878571689128876,-0.3971092104911804
147,-0.40656140446662903,-0.39792728424072266
148,-0.3989810347557068,-0.39145687222480774
149,-0.31510406732559204,-0.3894138038158417
150,-0.39533206820487976,-0.3945998251438141
151,-0.4185243844985962,-0.39441978931427
152,-0.41378381848335266,-0.4010266065597534
153,-0.400922954082489,-0.39947834610939026
154,-0.42342567443847656,-0.40304604172706604
155,-0.3887428343296051,-0.4023583233356476
156,-0.421010285615921,-0.396734356880188
157,-0.4235420823097229,-0.3999228775501251
158,-0.40411436557769775,-0.398414671421051
159,-0.4138929545879364,-0.39806047081947327
160,-0.4005919396877289,-0.4063488841056824
161,-0.4176144301891327,-0.4118579030036926
162,-0.4313560724258423,-0.41414135694503784
163,-0.4056955575942993,-0.4140605926513672
164,-0.3710782825946808,-0.4138060212135315
165,-0.3878571689128876,-0.4129597544670105
166,-0.40656140446662903,-0.4121130704879761
167,-0.3989810347557068,-0.40542060136795044
168,-0.31510406732559204,-0.4059600234031677
169,-0.39533206820487976,-0.40948009490966797
170,-0.4185243844985962,-0.4092681407928467
171,-0.41378381848335266,-0.4157957434654236
172,-0.400922954082489,-0.41395413875579834
173,-0.42342567443847656,-0.4175865054130554
174,-0.3887428343296051,-0.4170648455619812
175,-0.421010285615921,-0.41212719678878784
176,-0.4235420823097229,-0.4151483178138733
177,-0.40411436557769775,-0.41338759660720825
178,-0.4138929545879364,-0.4134979844093323
179,-0.40492644906044006,-0.41109687089920044
180,-0.4176144301891327,-0.4118362069129944
181,-0.4313560724258423,-0.41569310426712036
182,-0.4056955575942993,-0.41487056016921997
183,-0.3710782825946808,-0.41389739513397217
184,-0.3878571689128876,-0.4125981330871582
185,-0.40656140446662903,-0.41449838876724243
186,-0.3989810347557068,-0.4076327085494995
187,-0.31510406732559204,-0.40204012393951416
188,-0.39533206820487976,-0.41018742322921753
189,-0.4185243844985962,-0.41117995977401733
190,-0.41378381848335266,-0.4175453186035156
191,-0.400922954082489,-0.41065847873687744
192,-0.42342567443847656,-0.4195045232772827
193,-0.3887428343296051,-0.4177292585372925
194,-0.421010285615921,-0.41223448514938354
195,-0.4235420823097229,-0.41573864221572876
196,-0.40411436557769775,-0.4147801399230957
197,-0.4138929545879364,-0.4139268398284912
198,-0.40492644906044006,-0.41077595949172974
199,-0.41227999329566956,-0.4187867045402527
200,-0.4313560724258423,-0.41221004724502563
201,-0.4056955575942993,-0.4113973379135132
202,-0.3710782825946808,-0.4120452404022217
203,-0.3878571689128876,-0.4098851978778839
204,-0.40656140446662903,-0.4104164242744446
205,-0.3989810347557068,-0.4064280390739441
206,-0.31510406732559204,-0.404967725276947
207,-0.39533206820487976,-0.40851736068725586
208,-0.4185243844985962,-0.4077848196029663
209,-0.41378381848335266,-0.4121490716934204
210,-0.400922954082489,-0.4136580526828766
211,-0.42342567443847656,-0.41395115852355957
212,-0.3887428343296051,-0.413794606924057
213,-0.421010285615921,-0.41010403633117676
214,-0.4235420823097229,-0.41213321685791016
215,-0.40411436557769775,-0.41044682264328003
216,-0.4138929545879364,-0.4106636047363281
217,-0.40492644906044006,-0.4087273180484772
218,-0.41227999329566956,-0.4143922030925751
219,-0.42294731736183167,-0.40731316804885864
220,-0.4056955575942993,-0.41164278984069824
221,-0.3710782825946808,-0.41401684284210205
222,-0.3878571689128876,-0.408650279045105
223,-0.40656140446662903,-0.4109807014465332
224,-0.3989810347557068,-0.4012449383735657
225,-0.31510406732559204,-0.3988191485404968
226,-0.39533206820487976,-0.4053357243537903
227,-0.4185243844985962,-0.4044244885444641
228,-0.41378381848335266,-0.41511744260787964
229,-0.400922954082489,-0.409789502620697
230,-0.42342567443847656,-0.417492151260376
231,-0.3887428343296051,-0.4181362986564636
232,-0.421010285615921,-0.4065456986427307
233,-0.4235420823097229,-0.41257888078689575
234,-0.40411436557769775,-0.4115559458732605
235,-0.4138929545879364,-0.40951037406921387
236,-0.40492644906044006,-0.40459924936294556
237,-0.41227999329566956,-0.41867560148239136
238,-0.42294731736183167,-0.4001474976539612
239,-0.4296936094760895,-0.4041423201560974
240,-0.3710782825946808,-0.39232781529426575
241,-0.3878571689128876,-0.3868542015552521
242,-0.40656140446662903,-0.38797828555107117
243,-0.3989810347557068,-0.38160911202430725
244,-0.31510406732559204,-0.3807273805141449
245,-0.39533206820487976,-0.384755402803421
246,-0.4185243844985962,-0.38217693567276
247,-0.41378381848335266,-0.3901579678058624
248,-0.400922954082489,-0.39073291420936584
249,-0.42342567443847656,-0.3933981955051422
250,-0.3887428343296051,-0.39461639523506165
251,-0.421010285615921,-0.38575783371925354
252,-0.4235420823097229,-0.38969072699546814
253,-0.40411436557769775,-0.3874516189098358
254,-0.4138929545879364,-0.38731813430786133
255,-0.40492644906044006,-0.3838614225387573
256,-0.41227999329566956,-0.39511388540267944
257,-0.42294731736183167,-0.38022592663764954
258,-0.4296936094760895,-0.3858705461025238
259,-0.41575539112091064,-0.3897645175457001
260,-0.3878571689128876,-0.3962824046611786
261,-0.40656140446662903,-0.3970804214477539
262,-0.3989810347557068,-0.38978278636932373
263,-0.31510406732559204,-0.3868085741996765
264,-0.39533206820487976,-0.3930772542953491
265,-0.4185243844985962,-0.3937498927116394
266,-0.41378381848335266,-0.40030795335769653
267,-0.400922954082489,-0.397505521774292
268,-0.42342567443847656,-0.4024667739868164
269,-0.3887428343296051,-0.4008662700653076
270,-0.421010285615921,-0.3956451416015625
271,-0.4235420823097229,-0.3981478214263916
272,-0.40411436557769775,-0.39740848541259766
273,-0.4138929545879364,-0.3969041109085083
274,-0.40492644906044006,-0.3944293260574341
